runname	qtd_electrons_perparticle	qtd_electrons_energy	qtd_electrons_final
22nm_pi0_0.01MeV_135_c	0.0	0.0	0.0
22nm_pi0_0.01MeV_180_a	0.0	0.0	0.0
22nm_pi0_0.01MeV_180_b	0.0	0.0	0.0
22nm_pi0_0.01MeV_180_c	0.0	0.0	0.0
22nm_pi0_0.01MeV_45_a	0.0	0.0	0.0
22nm_pi0_0.01MeV_45_b	0.0	0.0	0.0
22nm_pi0_0.01MeV_45_c	0.0	0.0	0.0
22nm_pi0_0.01MeV_90_a	0.0	0.0	0.0
22nm_pi0_0.01MeV_90_b	0.0	0.0	0.0
22nm_pi0_0.01MeV_90_c	0.0	0.0	0.0
22nm_pi0_0.05MeV_0_a	0.0	0.00022869194444444444	0.00022869194444444444
22nm_pi0_0.05MeV_0_b	0.0	0.00022869194444444444	0.00022869194444444444
22nm_pi0_0.05MeV_0_c	0.0	0.0	0.0
22nm_pi0_0.05MeV_135_a	0.0	0.0	0.0
22nm_pi0_0.05MeV_135_b	0.0	0.0	0.0
22nm_pi0_0.05MeV_135_c	0.0	0.0	0.0
22nm_pi0_0.05MeV_180_a	0.0	0.0	0.0
22nm_pi0_0.05MeV_180_b	0.0	0.0	0.0
22nm_pi0_0.05MeV_180_c	0.0	0.0	0.0
22nm_pi0_0.05MeV_45_a	0.0	0.0	0.0
22nm_pi0_0.05MeV_45_b	0.0	0.0	0.0
22nm_pi0_0.05MeV_45_c	0.0	0.0	0.0
22nm_pi0_0.05MeV_90_a	0.0	0.0	0.0
22nm_pi0_0.05MeV_90_b	0.0	0.0	0.0
22nm_pi0_0.05MeV_90_c	0.0	0.0	0.0
22nm_pi-_0.01MeV_0_a	0.0931	252.37990223391438	252.47300223391437
22nm_pi0_0.1MeV_0_a	0.0	0.00022875666666666666	0.00022875666666666666
22nm_pi-_0.01MeV_0_b	0.0931	252.3799022339143	252.4730022339143
22nm_pi0_0.1MeV_0_b	0.0	0.00022875666666666666	0.00022875666666666666
22nm_pi-_0.01MeV_0_c	0.0211	44.72264479059735	44.74374479059735
22nm_pi0_0.1MeV_0_c	0.0	0.0	0.0
22nm_pi-_0.01MeV_135_a	0.6661	1387.5368876686978	1388.2029876686977
22nm_pi0_0.1MeV_135_a	0.0	0.0	0.0
22nm_pi-_0.01MeV_135_b	0.7761	1227.8466954663286	1228.6227954663286
22nm_pi0_0.1MeV_135_b	0.0	0.0	0.0
22nm_pi-_0.01MeV_135_c	0.0954	141.1116095281398	141.20700952813982
22nm_pi0_0.1MeV_135_c	0.0	0.0	0.0
22nm_pi-_0.01MeV_180_a	0.0005	0.30073829416666664	0.30123829416666664
22nm_pi0_0.1MeV_180_a	0.0	0.0	0.0
22nm_pi-_0.01MeV_180_b	0.0005	0.30073829416666664	0.30123829416666664
22nm_pi0_0.1MeV_180_b	0.0	0.0	0.0
22nm_pi-_0.01MeV_180_c	0.0001	0.13182999166666665	0.13192999166666664
22nm_pi0_0.1MeV_180_c	0.0	0.0	0.0
22nm_pi-_0.01MeV_45_a	0.392	1152.3399729538728	1152.7319729538729
22nm_pi0_0.1MeV_45_a	0.0	0.0	0.0
22nm_pi-_0.01MeV_45_b	0.1779	329.8752955057872	330.05319550578724
22nm_pi0_0.1MeV_45_b	0.0	0.0	0.0
22nm_pi-_0.01MeV_45_c	0.0027	5.909832139066942	5.912532139066942
22nm_pi0_0.1MeV_45_c	0.0	0.0	0.0
22nm_pi-_0.01MeV_90_a	0.4506	1111.877135765446	1112.3277357654458
22nm_pi0_0.1MeV_90_a	0.0	0.0	0.0
22nm_pi-_0.01MeV_90_b	0.4338	651.9631622055067	652.3969622055067
22nm_pi0_0.1MeV_90_b	0.0	0.0	0.0
22nm_pi-_0.01MeV_90_c	0.0019	1.7228805599750001	1.7247805599750001
22nm_pi0_0.1MeV_90_c	0.0	0.0	0.0
22nm_pi-_0.05MeV_0_a	0.0001	460.58653602110815	460.5866360211081
22nm_pi-_0.05MeV_0_b	0.0001	460.58653602110803	460.586636021108
22nm_pi-_0.05MeV_0_c	0.0	0.03342563888888889	0.03342563888888889
22nm_pi-_0.05MeV_135_a	0.0	545.6114921455526	545.6114921455526
22nm_pi-_0.05MeV_135_b	0.0001	193.45587527588955	193.45597527588956
22nm_pi-_0.05MeV_135_c	0.0	0.06741822222222223	0.06741822222222223
22nm_pi-_0.05MeV_180_a	0.006	14.91214123832856	14.91814123832856
22nm_pi-_0.05MeV_180_b	0.006	14.91214123832856	14.91814123832856
22nm_pi-_0.05MeV_180_c	0.0065	8.14892785958666	8.155427859586661
22nm_pi-_0.05MeV_45_a	0.0	574.6807996113895	574.6807996113895
22nm_pi-_0.05MeV_45_b	0.0	204.52902155916686	204.52902155916686
22nm_pi-_0.05MeV_45_c	0.0	0.0	0.0
22nm_pi-_0.05MeV_90_a	0.0	408.1980532694473	408.1980532694473
22nm_pi-_0.05MeV_90_b	0.0	136.7074335978891	136.7074335978891
22nm_pi-_0.05MeV_90_c	0.0	0.0	0.0
22nm_pi-_0.1MeV_0_a	0.1761	376.0457972769831	376.2218972769831
22nm_pi-_0.1MeV_0_b	0.1761	375.99300877698306	376.1691087769831
22nm_pi-_0.1MeV_0_c	0.0037	0.2662875904972222	0.2699875904972222
22nm_pi-_0.1MeV_135_a	0.1796	408.11626245669464	408.29586245669464
22nm_pi-_0.1MeV_135_b	0.1341	135.62773848608126	135.76183848608125
22nm_pi-_0.1MeV_135_c	0.0033	0.2257353181416666	0.2290353181416666
22nm_pi-_0.1MeV_180_a	0.0163	46.46705288356119	46.48335288356119
22nm_pi-_0.1MeV_180_b	0.0163	46.46705288356119	46.48335288356119
22nm_pi-_0.1MeV_180_c	0.0025	12.010937047861102	12.013437047861101
22nm_pi-_0.1MeV_45_a	0.1776	405.02130024597045	405.19890024597044
22nm_pi-_0.1MeV_45_b	0.1195	139.9573471969831	140.0768471969831
22nm_pi-_0.1MeV_45_c	0.0009	0.05020600446944444	0.05110600446944444
22nm_pi-_0.1MeV_90_a	0.1455	290.65413082351876	290.7996308235188
22nm_pi-_0.1MeV_90_b	0.1059	98.34006008420076	98.44596008420076
22nm_pi-_0.1MeV_90_c	0.0005	0.056829428888888894	0.057329428888888895
22nm_piplus_0.01MeV_0_a	0.0012	0.31036556903888884	0.3115655690388888
22nm_piplus_0.01MeV_0_b	0.0012	0.31036556903888884	0.3115655690388888
22nm_piplus_0.01MeV_0_c	0.0005	1.5406648409444441	1.541164840944444
22nm_piplus_0.01MeV_135_a	0.0029	260.6947231631724	260.6976231631724
22nm_piplus_0.01MeV_135_b	0.0029	32.61423639678847	32.61713639678847
22nm_piplus_0.01MeV_135_c	0.0003	6.4610748180277735	6.461374818027774
22nm_piplus_0.01MeV_180_a	0.0	0.0010356	0.0010356
22nm_piplus_0.01MeV_180_b	0.0	0.0010356	0.0010356
22nm_piplus_0.01MeV_180_c	0.0	0.0	0.0
22nm_piplus_0.01MeV_45_a	0.0007	506.6932206939938	506.6939206939938
22nm_piplus_0.01MeV_45_b	0.0023	0.5978029487166661	0.600102948716666
22nm_piplus_0.01MeV_45_c	0.0001	0.1534409645277778	0.1535409645277778
22nm_piplus_0.01MeV_90_a	0.0022	375.34241573493904	375.34461573493905
22nm_piplus_0.01MeV_90_b	0.0023	1.825030776605277	1.8273307766052769
22nm_piplus_0.01MeV_90_c	0.0	0.1346543879722222	0.1346543879722222
22nm_piplus_0.05MeV_0_a	0.0	816.4620427938892	816.4620427938892
22nm_piplus_0.05MeV_0_b	0.0	816.0790194605556	816.0790194605556
22nm_piplus_0.05MeV_0_c	0.0	0.16818767777777777	0.16818767777777777
22nm_piplus_0.05MeV_135_a	0.0	1235.392759372221	1235.392759372221
22nm_piplus_0.05MeV_135_b	0.0	396.6181613133331	396.6181613133331
22nm_piplus_0.05MeV_135_c	0.0	0.05151249999999999	0.05151249999999999
22nm_piplus_0.05MeV_180_a	0.0004	5.393555673297198	5.393955673297198
22nm_piplus_0.05MeV_180_b	0.0004	5.4447676177416415	5.4451676177416415
22nm_piplus_0.05MeV_180_c	0.0003	3.3779019156666665	3.3782019156666667
22nm_piplus_0.05MeV_45_a	0.0	1285.8945752749994	1285.8945752749994
22nm_piplus_0.05MeV_45_b	0.0	386.0344885041681	386.0344885041681
22nm_piplus_0.05MeV_45_c	0.0	0.0	0.0
22nm_piplus_0.05MeV_90_a	0.0	910.4693707499974	910.4693707499974
22nm_piplus_0.05MeV_90_b	0.0	271.96985657222217	271.96985657222217
22nm_piplus_0.05MeV_90_c	0.0	0.0	0.0
22nm_piplus_0.1MeV_0_a	0.0717	1094.4646847323797	1094.5363847323797
22nm_piplus_0.1MeV_0_b	0.0717	1094.5528155657132	1094.6245155657132
22nm_piplus_0.1MeV_0_c	0.0038	0.2379962104722222	0.2417962104722222
22nm_piplus_0.1MeV_135_a	0.1718	1177.6889123488627	1177.8607123488628
22nm_piplus_0.1MeV_135_b	0.1075	386.2793564108731	386.3868564108731
22nm_piplus_0.1MeV_135_c	0.0037	0.309558330188889	0.313258330188889
22nm_piplus_0.1MeV_180_a	0.0	129.8889380277778	129.8889380277778
22nm_piplus_0.1MeV_180_b	0.0	129.88893802777778	129.88893802777778
22nm_piplus_0.1MeV_180_c	0.0	35.927251876944474	35.927251876944474
22nm_piplus_0.1MeV_45_a	0.1765	1182.629946136583	1182.806446136583
22nm_piplus_0.1MeV_45_b	0.0494	398.44917561747155	398.49857561747154
22nm_piplus_0.1MeV_45_c	0.0007	0.05342410444444445	0.054124104444444446
22nm_piplus_0.1MeV_90_a	0.136	835.9170636954605	836.0530636954604
22nm_piplus_0.1MeV_90_b	0.0732	278.62188576881175	278.69508576881174
22nm_piplus_0.1MeV_90_c	0.0001	0.022808920277777773	0.022908920277777772
22nm_proton_0.01MeV_0_a	0.0	0.0	0.0
22nm_proton_0.01MeV_0_b	0.0	0.0	0.0
22nm_proton_0.01MeV_0_c	0.0	4.413824817416667	4.413824817416667
22nm_proton_0.01MeV_135_a	0.0	235.98027317367783	235.98027317367783
22nm_proton_0.01MeV_135_b	0.0	13.87310608827779	13.87310608827779
22nm_proton_0.01MeV_135_c	0.0	12.530204145222221	12.530204145222221
22nm_proton_0.01MeV_180_a	0.0	0.0	0.0
22nm_proton_0.01MeV_180_b	0.0	0.0	0.0
22nm_proton_0.01MeV_180_c	0.0	0.0	0.0
22nm_proton_0.01MeV_45_a	0.0	342.6786483574732	342.6786483574732
22nm_proton_0.01MeV_45_b	0.0	0.0	0.0
22nm_proton_0.01MeV_45_c	0.0	0.19033105555555555	0.19033105555555555
22nm_proton_0.01MeV_90_a	0.0	372.484390769876	372.484390769876
22nm_proton_0.01MeV_90_b	0.0	0.0	0.0
22nm_proton_0.01MeV_90_c	0.0	0.24801063888888888	0.24801063888888888
22nm_proton_0.05MeV_0_a	0.0	675.495361470663	675.495361470663
22nm_proton_0.05MeV_0_b	0.0	675.4953614706628	675.4953614706628
22nm_proton_0.05MeV_0_c	0.0	0.14156027777777777	0.14156027777777777
22nm_proton_0.05MeV_135_a	0.0	1228.0249990295042	1228.0249990295042
22nm_proton_0.05MeV_135_b	0.0	417.9450457722229	417.9450457722229
22nm_proton_0.05MeV_135_c	0.0	0.2602454444444445	0.2602454444444445
22nm_proton_0.05MeV_180_a	0.0	1.6873494488888892	1.6873494488888892
22nm_proton_0.05MeV_180_b	0.0	1.687349448888889	1.687349448888889
22nm_proton_0.05MeV_180_c	0.0	2.019091695277778	2.019091695277778
22nm_proton_0.05MeV_45_a	0.0	1285.6615419722261	1285.6615419722261
22nm_proton_0.05MeV_45_b	0.0	393.19328619472395	393.19328619472395
22nm_proton_0.05MeV_45_c	0.0	0.12778805555555559	0.12778805555555559
22nm_proton_0.05MeV_90_a	0.0	906.1333283055542	906.1333283055542
22nm_proton_0.05MeV_90_b	0.0	285.263291204722	285.263291204722
22nm_proton_0.05MeV_90_c	0.0	0.0	0.0
22nm_proton_0.1MeV_0_a	0.0	1106.5490587215309	1106.5490587215309
22nm_proton_0.1MeV_0_b	0.0	1106.4188487215313	1106.4188487215313
22nm_proton_0.1MeV_0_c	0.0	0.05789388888888889	0.05789388888888889
22nm_proton_0.1MeV_135_a	0.0	1218.5179733333312	1218.5179733333312
22nm_proton_0.1MeV_135_b	0.0	386.81775703333295	386.81775703333295
22nm_proton_0.1MeV_135_c	0.0	0.0	0.0
22nm_proton_0.1MeV_180_a	0.0	143.43417921243886	143.43417921243886
22nm_proton_0.1MeV_180_b	0.0	143.43417921243886	143.43417921243886
22nm_proton_0.1MeV_180_c	0.0	46.38353300940555	46.38353300940555
22nm_proton_0.1MeV_45_a	0.0	1216.3050940501582	1216.3050940501582
22nm_proton_0.1MeV_45_b	0.0	400.06688208247397	400.06688208247397
22nm_proton_0.1MeV_45_c	0.0	0.0	0.0
22nm_proton_0.1MeV_90_a	0.0	860.3551038055572	860.3551038055572
22nm_proton_0.1MeV_90_b	0.0	275.3318987222225	275.3318987222225
22nm_proton_0.1MeV_90_c	0.0	0.0	0.0
